,FECHASQL,UEN,Dia,Porcentaje,CODPRODUCTO,VENTAS
2229,2023-06-14,URQUIZA,miércoles,3.07%,GO,310.07
2230,2023-06-15,URQUIZA,jueves,3.07%,GO,310.07
2231,2023-06-16,URQUIZA,viernes,4.04%,GO,408.04
2232,2023-06-17,URQUIZA,sábado,4.33%,GO,437.33
2233,2023-06-18,URQUIZA,domingo,3.07%,GO,310.07
2234,2023-06-19,URQUIZA,lunes,2.20%,GO,222.2
2235,2023-06-20,URQUIZA,martes,3.04%,GO,307.04
2236,2023-06-21,URQUIZA,miércoles,3.07%,GO,310.07
2237,2023-06-22,URQUIZA,jueves,3.07%,GO,310.07
2238,2023-06-23,URQUIZA,viernes,3.04%,GO,307.04
2239,2023-06-24,URQUIZA,sábado,3.33%,GO,336.33
2240,2023-06-25,URQUIZA,domingo,3.07%,GO,310.07
2241,2023-06-26,URQUIZA,lunes,3.07%,GO,310.07
2242,2023-06-27,URQUIZA,martes,4.04%,GO,408.04
2243,2023-06-28,URQUIZA,miércoles,2.07%,GO,209.07
2244,2023-06-29,URQUIZA,jueves,3.07%,GO,310.07
2245,2023-06-30,URQUIZA,viernes,3.04%,GO,307.04
2246,2023-06-01,URQUIZA,jueves,3.07%,EU,0.0
2247,2023-06-02,URQUIZA,viernes,4.04%,EU,0.0
2248,2023-06-03,URQUIZA,sábado,4.33%,EU,0.0
2249,2023-06-04,URQUIZA,domingo,3.07%,EU,0.0
2250,2023-06-05,URQUIZA,lunes,3.07%,EU,0.0
2251,2023-06-06,URQUIZA,martes,4.04%,EU,0.0
2252,2023-06-07,URQUIZA,miércoles,3.07%,EU,0.0
2253,2023-06-08,URQUIZA,jueves,3.07%,EU,0.0
2254,2023-06-09,URQUIZA,viernes,4.04%,EU,0.0
2255,2023-06-10,URQUIZA,sábado,4.33%,EU,0.0
2256,2023-06-11,URQUIZA,domingo,3.07%,EU,0.0
2257,2023-06-12,URQUIZA,lunes,3.07%,EU,0.0
2258,2023-06-13,URQUIZA,martes,4.04%,EU,0.0
2259,2023-06-14,URQUIZA,miércoles,3.07%,EU,0.0
2260,2023-06-15,URQUIZA,jueves,3.07%,EU,0.0
2261,2023-06-16,URQUIZA,viernes,4.04%,EU,0.0
2262,2023-06-17,URQUIZA,sábado,4.33%,EU,0.0
2263,2023-06-18,URQUIZA,domingo,3.07%,EU,0.0
2264,2023-06-19,URQUIZA,lunes,2.20%,EU,0.0
2265,2023-06-20,URQUIZA,martes,3.04%,EU,0.0
2266,2023-06-21,URQUIZA,miércoles,3.07%,EU,0.0
2267,2023-06-22,URQUIZA,jueves,3.07%,EU,0.0
2268,2023-06-23,URQUIZA,viernes,3.04%,EU,0.0
2269,2023-06-24,URQUIZA,sábado,3.33%,EU,0.0
2270,2023-06-25,URQUIZA,domingo,3.07%,EU,0.0
2271,2023-06-26,URQUIZA,lunes,3.07%,EU,0.0
2272,2023-06-27,URQUIZA,martes,4.04%,EU,0.0
2273,2023-06-28,URQUIZA,miércoles,2.07%,EU,0.0
2274,2023-06-29,URQUIZA,jueves,3.07%,EU,0.0
2275,2023-06-30,URQUIZA,viernes,3.04%,EU,0.0
2276,2023-06-01,VILLANUEVA,jueves,3.07%,GO,442.08
2277,2023-06-02,VILLANUEVA,viernes,4.04%,GO,581.76
2278,2023-06-03,VILLANUEVA,sábado,4.33%,GO,623.52
2279,2023-06-04,VILLANUEVA,domingo,3.07%,GO,442.08
2280,2023-06-05,VILLANUEVA,lunes,3.07%,GO,442.08
2281,2023-06-06,VILLANUEVA,martes,4.04%,GO,581.76
2282,2023-06-07,VILLANUEVA,miércoles,3.07%,GO,442.08
2283,2023-06-08,VILLANUEVA,jueves,3.07%,GO,442.08
2284,2023-06-09,VILLANUEVA,viernes,4.04%,GO,581.76
2285,2023-06-10,VILLANUEVA,sábado,4.33%,GO,623.52
2286,2023-06-11,VILLANUEVA,domingo,3.07%,GO,442.08
2287,2023-06-12,VILLANUEVA,lunes,3.07%,GO,442.08
2288,2023-06-13,VILLANUEVA,martes,4.04%,GO,581.76
2289,2023-06-14,VILLANUEVA,miércoles,3.07%,GO,442.08
2290,2023-06-15,VILLANUEVA,jueves,3.07%,GO,442.08
2291,2023-06-16,VILLANUEVA,viernes,4.04%,GO,581.76
2292,2023-06-17,VILLANUEVA,sábado,4.33%,GO,623.52
2293,2023-06-18,VILLANUEVA,domingo,3.07%,GO,442.08
2294,2023-06-19,VILLANUEVA,lunes,2.20%,GO,316.8
2295,2023-06-20,VILLANUEVA,martes,3.04%,GO,437.76
2296,2023-06-21,VILLANUEVA,miércoles,3.07%,GO,442.08
2297,2023-06-22,VILLANUEVA,jueves,3.07%,GO,442.08
2298,2023-06-23,VILLANUEVA,viernes,3.04%,GO,437.76
2299,2023-06-24,VILLANUEVA,sábado,3.33%,GO,479.52
2300,2023-06-25,VILLANUEVA,domingo,3.07%,GO,442.08
2301,2023-06-26,VILLANUEVA,lunes,3.07%,GO,442.08
2302,2023-06-27,VILLANUEVA,martes,4.04%,GO,581.76
2303,2023-06-28,VILLANUEVA,miércoles,2.07%,GO,298.08
2304,2023-06-29,VILLANUEVA,jueves,3.07%,GO,442.08
2305,2023-06-30,VILLANUEVA,viernes,3.04%,GO,437.76
2306,2023-06-01,VILLANUEVA,jueves,3.07%,EU,0.0
2307,2023-06-02,VILLANUEVA,viernes,4.04%,EU,0.0
2308,2023-06-03,VILLANUEVA,sábado,4.33%,EU,0.0
2309,2023-06-04,VILLANUEVA,domingo,3.07%,EU,0.0
2310,2023-06-05,VILLANUEVA,lunes,3.07%,EU,0.0
2311,2023-06-06,VILLANUEVA,martes,4.04%,EU,0.0
2312,2023-06-07,VILLANUEVA,miércoles,3.07%,EU,0.0
2313,2023-06-08,VILLANUEVA,jueves,3.07%,EU,0.0
2314,2023-06-09,VILLANUEVA,viernes,4.04%,EU,0.0
2315,2023-06-10,VILLANUEVA,sábado,4.33%,EU,0.0
2316,2023-06-11,VILLANUEVA,domingo,3.07%,EU,0.0
2317,2023-06-12,VILLANUEVA,lunes,3.07%,EU,0.0
2318,2023-06-13,VILLANUEVA,martes,4.04%,EU,0.0
2319,2023-06-14,VILLANUEVA,miércoles,3.07%,EU,0.0
2320,2023-06-15,VILLANUEVA,jueves,3.07%,EU,0.0
2321,2023-06-16,VILLANUEVA,viernes,4.04%,EU,0.0
2322,2023-06-17,VILLANUEVA,sábado,4.33%,EU,0.0
2323,2023-06-18,VILLANUEVA,domingo,3.07%,EU,0.0
2324,2023-06-19,VILLANUEVA,lunes,2.20%,EU,0.0
2325,2023-06-20,VILLANUEVA,martes,3.04%,EU,0.0
2326,2023-06-21,VILLANUEVA,miércoles,3.07%,EU,0.0
2327,2023-06-22,VILLANUEVA,jueves,3.07%,EU,0.0
2328,2023-06-23,VILLANUEVA,viernes,3.04%,EU,0.0
2329,2023-06-24,VILLANUEVA,sábado,3.33%,EU,0.0
2330,2023-06-25,VILLANUEVA,domingo,3.07%,EU,0.0
2331,2023-06-26,VILLANUEVA,lunes,3.07%,EU,0.0
2332,2023-06-27,VILLANUEVA,martes,4.04%,EU,0.0
2333,2023-06-28,VILLANUEVA,miércoles,2.07%,EU,0.0
2334,2023-06-29,VILLANUEVA,jueves,3.07%,EU,0.0
2335,2023-06-30,VILLANUEVA,viernes,3.04%,EU,0.0
2336,2023-06-01,LAS HERAS,jueves,3.07%,GO,322.35
2337,2023-06-02,LAS HERAS,viernes,4.04%,GO,424.2
2338,2023-06-03,LAS HERAS,sábado,4.33%,GO,454.65
2339,2023-06-04,LAS HERAS,domingo,3.07%,GO,322.35
2340,2023-06-05,LAS HERAS,lunes,3.07%,GO,322.35
2341,2023-06-06,LAS HERAS,martes,4.04%,GO,424.2
2342,2023-06-07,LAS HERAS,miércoles,3.07%,GO,322.35
2343,2023-06-08,LAS HERAS,jueves,3.07%,GO,322.35
2344,2023-06-09,LAS HERAS,viernes,4.04%,GO,424.2
2345,2023-06-10,LAS HERAS,sábado,4.33%,GO,454.65
2346,2023-06-11,LAS HERAS,domingo,3.07%,GO,322.35
2347,2023-06-12,LAS HERAS,lunes,3.07%,GO,322.35
2348,2023-06-13,LAS HERAS,martes,4.04%,GO,424.2
2349,2023-06-14,LAS HERAS,miércoles,3.07%,GO,322.35
2350,2023-06-15,LAS HERAS,jueves,3.07%,GO,322.35
2351,2023-06-16,LAS HERAS,viernes,4.04%,GO,424.2
2352,2023-06-17,LAS HERAS,sábado,4.33%,GO,454.65
2353,2023-06-18,LAS HERAS,domingo,3.07%,GO,322.35
2354,2023-06-19,LAS HERAS,lunes,2.20%,GO,231.0
2355,2023-06-20,LAS HERAS,martes,3.04%,GO,319.2
2356,2023-06-21,LAS HERAS,miércoles,3.07%,GO,322.35
2357,2023-06-22,LAS HERAS,jueves,3.07%,GO,322.35
2358,2023-06-23,LAS HERAS,viernes,3.04%,GO,319.2
2359,2023-06-24,LAS HERAS,sábado,3.33%,GO,349.65
2360,2023-06-25,LAS HERAS,domingo,3.07%,GO,322.35
2361,2023-06-26,LAS HERAS,lunes,3.07%,GO,322.35
2362,2023-06-27,LAS HERAS,martes,4.04%,GO,424.2
2363,2023-06-28,LAS HERAS,miércoles,2.07%,GO,217.35
2364,2023-06-29,LAS HERAS,jueves,3.07%,GO,322.35
2365,2023-06-30,LAS HERAS,viernes,3.04%,GO,319.2
2366,2023-06-01,LAS HERAS,jueves,3.07%,EU,0.0
2367,2023-06-02,LAS HERAS,viernes,4.04%,EU,0.0
2368,2023-06-03,LAS HERAS,sábado,4.33%,EU,0.0
2369,2023-06-04,LAS HERAS,domingo,3.07%,EU,0.0
2370,2023-06-05,LAS HERAS,lunes,3.07%,EU,0.0
2371,2023-06-06,LAS HERAS,martes,4.04%,EU,0.0
2372,2023-06-07,LAS HERAS,miércoles,3.07%,EU,0.0
2373,2023-06-08,LAS HERAS,jueves,3.07%,EU,0.0
2374,2023-06-09,LAS HERAS,viernes,4.04%,EU,0.0
2375,2023-06-10,LAS HERAS,sábado,4.33%,EU,0.0
2376,2023-06-11,LAS HERAS,domingo,3.07%,EU,0.0
2377,2023-06-12,LAS HERAS,lunes,3.07%,EU,0.0
2378,2023-06-13,LAS HERAS,martes,4.04%,EU,0.0
2379,2023-06-14,LAS HERAS,miércoles,3.07%,EU,0.0
2380,2023-06-15,LAS HERAS,jueves,3.07%,EU,0.0
2381,2023-06-16,LAS HERAS,viernes,4.04%,EU,0.0
2382,2023-06-17,LAS HERAS,sábado,4.33%,EU,0.0
2383,2023-06-18,LAS HERAS,domingo,3.07%,EU,0.0
2384,2023-06-19,LAS HERAS,lunes,2.20%,EU,0.0
2385,2023-06-20,LAS HERAS,martes,3.04%,EU,0.0
2386,2023-06-21,LAS HERAS,miércoles,3.07%,EU,0.0
2387,2023-06-22,LAS HERAS,jueves,3.07%,EU,0.0
2388,2023-06-23,LAS HERAS,viernes,3.04%,EU,0.0
2389,2023-06-24,LAS HERAS,sábado,3.33%,EU,0.0
2390,2023-06-25,LAS HERAS,domingo,3.07%,EU,0.0
2391,2023-06-26,LAS HERAS,lunes,3.07%,EU,0.0
2392,2023-06-27,LAS HERAS,martes,4.04%,EU,0.0
2393,2023-06-28,LAS HERAS,miércoles,2.07%,EU,0.0
2394,2023-06-29,LAS HERAS,jueves,3.07%,EU,0.0
2395,2023-06-30,LAS HERAS,viernes,3.04%,EU,0.0
2396,2023-06-01,MITRE,jueves,3.07%,GO,1258.7
2397,2023-06-02,MITRE,viernes,4.04%,GO,1656.4
2398,2023-06-03,MITRE,sábado,4.33%,GO,1775.3
2399,2023-06-04,MITRE,domingo,3.07%,GO,1258.7
2400,2023-06-05,MITRE,lunes,3.07%,GO,1258.7
2401,2023-06-06,MITRE,martes,4.04%,GO,1656.4
2402,2023-06-07,MITRE,miércoles,3.07%,GO,1258.7
2403,2023-06-08,MITRE,jueves,3.07%,GO,1258.7
2404,2023-06-09,MITRE,viernes,4.04%,GO,1656.4
2405,2023-06-10,MITRE,sábado,4.33%,GO,1775.3
2406,2023-06-11,MITRE,domingo,3.07%,GO,1258.7
2407,2023-06-12,MITRE,lunes,3.07%,GO,1258.7
2408,2023-06-13,MITRE,martes,4.04%,GO,1656.4
2409,2023-06-14,MITRE,miércoles,3.07%,GO,1258.7
2410,2023-06-15,MITRE,jueves,3.07%,GO,1258.7
2411,2023-06-16,MITRE,viernes,4.04%,GO,1656.4
2412,2023-06-17,MITRE,sábado,4.33%,GO,1775.3
2413,2023-06-18,MITRE,domingo,3.07%,GO,1258.7
2414,2023-06-19,MITRE,lunes,2.20%,GO,902.0
2415,2023-06-20,MITRE,martes,3.04%,GO,1246.4
2416,2023-06-21,MITRE,miércoles,3.07%,GO,1258.7
2417,2023-06-22,MITRE,jueves,3.07%,GO,1258.7
2418,2023-06-23,MITRE,viernes,3.04%,GO,1246.4
2419,2023-06-24,MITRE,sábado,3.33%,GO,1365.3
2420,2023-06-25,MITRE,domingo,3.07%,GO,1258.7
2421,2023-06-26,MITRE,lunes,3.07%,GO,1258.7
2422,2023-06-27,MITRE,martes,4.04%,GO,1656.4
2423,2023-06-28,MITRE,miércoles,2.07%,GO,848.7
2424,2023-06-29,MITRE,jueves,3.07%,GO,1258.7
2425,2023-06-30,MITRE,viernes,3.04%,GO,1246.4
2426,2023-06-01,MITRE,jueves,3.07%,EU,0.0
2427,2023-06-02,MITRE,viernes,4.04%,EU,0.0
2428,2023-06-03,MITRE,sábado,4.33%,EU,0.0
2429,2023-06-04,MITRE,domingo,3.07%,EU,0.0
2430,2023-06-05,MITRE,lunes,3.07%,EU,0.0
2431,2023-06-06,MITRE,martes,4.04%,EU,0.0
2432,2023-06-07,MITRE,miércoles,3.07%,EU,0.0
2433,2023-06-08,MITRE,jueves,3.07%,EU,0.0
2434,2023-06-09,MITRE,viernes,4.04%,EU,0.0
2435,2023-06-10,MITRE,sábado,4.33%,EU,0.0
2436,2023-06-11,MITRE,domingo,3.07%,EU,0.0
2437,2023-06-12,MITRE,lunes,3.07%,EU,0.0
2438,2023-06-13,MITRE,martes,4.04%,EU,0.0
2439,2023-06-14,MITRE,miércoles,3.07%,EU,0.0
2440,2023-06-15,MITRE,jueves,3.07%,EU,0.0
2441,2023-06-16,MITRE,viernes,4.04%,EU,0.0
2442,2023-06-17,MITRE,sábado,4.33%,EU,0.0
2443,2023-06-18,MITRE,domingo,3.07%,EU,0.0
2444,2023-06-19,MITRE,lunes,2.20%,EU,0.0
2445,2023-06-20,MITRE,martes,3.04%,EU,0.0
2446,2023-06-21,MITRE,miércoles,3.07%,EU,0.0
2447,2023-06-22,MITRE,jueves,3.07%,EU,0.0
2448,2023-06-23,MITRE,viernes,3.04%,EU,0.0
2449,2023-06-24,MITRE,sábado,3.33%,EU,0.0
2450,2023-06-25,MITRE,domingo,3.07%,EU,0.0
2451,2023-06-26,MITRE,lunes,3.07%,EU,0.0
2452,2023-06-27,MITRE,martes,4.04%,EU,0.0
2453,2023-06-28,MITRE,miércoles,2.07%,EU,0.0
2454,2023-06-29,MITRE,jueves,3.07%,EU,0.0
2455,2023-06-30,MITRE,viernes,3.04%,EU,0.0
2456,2023-06-01,SARMIENTO,jueves,3.07%,GO,294.72
2457,2023-06-02,SARMIENTO,viernes,4.04%,GO,387.84
2458,2023-06-03,SARMIENTO,sábado,4.33%,GO,415.68
2459,2023-06-04,SARMIENTO,domingo,3.07%,GO,294.72
2460,2023-06-05,SARMIENTO,lunes,3.07%,GO,294.72
2461,2023-06-06,SARMIENTO,martes,4.04%,GO,387.84
2462,2023-06-07,SARMIENTO,miércoles,3.07%,GO,294.72
2463,2023-06-08,SARMIENTO,jueves,3.07%,GO,294.72
2464,2023-06-09,SARMIENTO,viernes,4.04%,GO,387.84
2465,2023-06-10,SARMIENTO,sábado,4.33%,GO,415.68
2466,2023-06-11,SARMIENTO,domingo,3.07%,GO,294.72
2467,2023-06-12,SARMIENTO,lunes,3.07%,GO,294.72
2468,2023-06-13,SARMIENTO,martes,4.04%,GO,387.84
2469,2023-06-14,SARMIENTO,miércoles,3.07%,GO,294.72
2470,2023-06-15,SARMIENTO,jueves,3.07%,GO,294.72
2471,2023-06-16,SARMIENTO,viernes,4.04%,GO,387.84
2472,2023-06-17,SARMIENTO,sábado,4.33%,GO,415.68
2473,2023-06-18,SARMIENTO,domingo,3.07%,GO,294.72
2474,2023-06-19,SARMIENTO,lunes,2.20%,GO,211.2
2475,2023-06-20,SARMIENTO,martes,3.04%,GO,291.84
2476,2023-06-21,SARMIENTO,miércoles,3.07%,GO,294.72
2477,2023-06-22,SARMIENTO,jueves,3.07%,GO,294.72
2478,2023-06-23,SARMIENTO,viernes,3.04%,GO,291.84
2479,2023-06-24,SARMIENTO,sábado,3.33%,GO,319.68
2480,2023-06-25,SARMIENTO,domingo,3.07%,GO,294.72
2481,2023-06-26,SARMIENTO,lunes,3.07%,GO,294.72
2482,2023-06-27,SARMIENTO,martes,4.04%,GO,387.84
2483,2023-06-28,SARMIENTO,miércoles,2.07%,GO,198.72
2484,2023-06-29,SARMIENTO,jueves,3.07%,GO,294.72
2485,2023-06-30,SARMIENTO,viernes,3.04%,GO,291.84
2486,2023-06-01,SARMIENTO,jueves,3.07%,EU,0.0
2487,2023-06-02,SARMIENTO,viernes,4.04%,EU,0.0
2488,2023-06-03,SARMIENTO,sábado,4.33%,EU,0.0
2489,2023-06-04,SARMIENTO,domingo,3.07%,EU,0.0
2490,2023-06-05,SARMIENTO,lunes,3.07%,EU,0.0
2491,2023-06-06,SARMIENTO,martes,4.04%,EU,0.0
2492,2023-06-07,SARMIENTO,miércoles,3.07%,EU,0.0
2493,2023-06-08,SARMIENTO,jueves,3.07%,EU,0.0
2494,2023-06-09,SARMIENTO,viernes,4.04%,EU,0.0
2495,2023-06-10,SARMIENTO,sábado,4.33%,EU,0.0
2496,2023-06-11,SARMIENTO,domingo,3.07%,EU,0.0
2497,2023-06-12,SARMIENTO,lunes,3.07%,EU,0.0
2498,2023-06-13,SARMIENTO,martes,4.04%,EU,0.0
2499,2023-06-14,SARMIENTO,miércoles,3.07%,EU,0.0
2500,2023-06-15,SARMIENTO,jueves,3.07%,EU,0.0
2501,2023-06-16,SARMIENTO,viernes,4.04%,EU,0.0
2502,2023-06-17,SARMIENTO,sábado,4.33%,EU,0.0
2503,2023-06-18,SARMIENTO,domingo,3.07%,EU,0.0
2504,2023-06-19,SARMIENTO,lunes,2.20%,EU,0.0
2505,2023-06-20,SARMIENTO,martes,3.04%,EU,0.0
2506,2023-06-21,SARMIENTO,miércoles,3.07%,EU,0.0
2507,2023-06-22,SARMIENTO,jueves,3.07%,EU,0.0
2508,2023-06-23,SARMIENTO,viernes,3.04%,EU,0.0
2509,2023-06-24,SARMIENTO,sábado,3.33%,EU,0.0
2510,2023-06-25,SARMIENTO,domingo,3.07%,EU,0.0
2511,2023-06-26,SARMIENTO,lunes,3.07%,EU,0.0
2512,2023-06-27,SARMIENTO,martes,4.04%,EU,0.0
2513,2023-06-28,SARMIENTO,miércoles,2.07%,EU,0.0
2514,2023-06-29,SARMIENTO,jueves,3.07%,EU,0.0
2515,2023-06-30,SARMIENTO,viernes,3.04%,EU,0.0
2516,2023-06-01,MERC GUAYMALLEN,jueves,3.07%,GO,8534.6
2517,2023-06-02,MERC GUAYMALLEN,viernes,4.04%,GO,11231.2
2518,2023-06-03,MERC GUAYMALLEN,sábado,4.33%,GO,12037.4
2519,2023-06-04,MERC GUAYMALLEN,domingo,3.07%,GO,8534.6
2520,2023-06-05,MERC GUAYMALLEN,lunes,3.07%,GO,8534.6
2521,2023-06-06,MERC GUAYMALLEN,martes,4.04%,GO,11231.2
2522,2023-06-07,MERC GUAYMALLEN,miércoles,3.07%,GO,8534.6
2523,2023-06-08,MERC GUAYMALLEN,jueves,3.07%,GO,8534.6
2524,2023-06-09,MERC GUAYMALLEN,viernes,4.04%,GO,11231.2
2525,2023-06-10,MERC GUAYMALLEN,sábado,4.33%,GO,12037.4
2526,2023-06-11,MERC GUAYMALLEN,domingo,3.07%,GO,8534.6
2527,2023-06-12,MERC GUAYMALLEN,lunes,3.07%,GO,8534.6
2528,2023-06-13,MERC GUAYMALLEN,martes,4.04%,GO,11231.2
2529,2023-06-14,MERC GUAYMALLEN,miércoles,3.07%,GO,8534.6
2530,2023-06-15,MERC GUAYMALLEN,jueves,3.07%,GO,8534.6
2531,2023-06-16,MERC GUAYMALLEN,viernes,4.04%,GO,11231.2
2532,2023-06-17,MERC GUAYMALLEN,sábado,4.33%,GO,12037.4
2533,2023-06-18,MERC GUAYMALLEN,domingo,3.07%,GO,8534.6
2534,2023-06-19,MERC GUAYMALLEN,lunes,2.20%,GO,6116.0
2535,2023-06-20,MERC GUAYMALLEN,martes,3.04%,GO,8451.2
2536,2023-06-21,MERC GUAYMALLEN,miércoles,3.07%,GO,8534.6
2537,2023-06-22,MERC GUAYMALLEN,jueves,3.07%,GO,8534.6
2538,2023-06-23,MERC GUAYMALLEN,viernes,3.04%,GO,8451.2
2539,2023-06-24,MERC GUAYMALLEN,sábado,3.33%,GO,9257.4
2540,2023-06-25,MERC GUAYMALLEN,domingo,3.07%,GO,8534.6
2541,2023-06-26,MERC GUAYMALLEN,lunes,3.07%,GO,8534.6
2542,2023-06-27,MERC GUAYMALLEN,martes,4.04%,GO,11231.2
2543,2023-06-28,MERC GUAYMALLEN,miércoles,2.07%,GO,5754.6
2544,2023-06-29,MERC GUAYMALLEN,jueves,3.07%,GO,8534.6
2545,2023-06-30,MERC GUAYMALLEN,viernes,3.04%,GO,8451.2
2546,2023-06-01,MERC GUAYMALLEN,jueves,3.07%,EU,368.4
2547,2023-06-02,MERC GUAYMALLEN,viernes,4.04%,EU,484.8
2548,2023-06-03,MERC GUAYMALLEN,sábado,4.33%,EU,519.6
2549,2023-06-04,MERC GUAYMALLEN,domingo,3.07%,EU,368.4
2550,2023-06-05,MERC GUAYMALLEN,lunes,3.07%,EU,368.4
2551,2023-06-06,MERC GUAYMALLEN,martes,4.04%,EU,484.8
2552,2023-06-07,MERC GUAYMALLEN,miércoles,3.07%,EU,368.4
2553,2023-06-08,MERC GUAYMALLEN,jueves,3.07%,EU,368.4
2554,2023-06-09,MERC GUAYMALLEN,viernes,4.04%,EU,484.8
2555,2023-06-10,MERC GUAYMALLEN,sábado,4.33%,EU,519.6
2556,2023-06-11,MERC GUAYMALLEN,domingo,3.07%,EU,368.4
2557,2023-06-12,MERC GUAYMALLEN,lunes,3.07%,EU,368.4
2558,2023-06-13,MERC GUAYMALLEN,martes,4.04%,EU,484.8
2559,2023-06-14,MERC GUAYMALLEN,miércoles,3.07%,EU,368.4
2560,2023-06-15,MERC GUAYMALLEN,jueves,3.07%,EU,368.4
2561,2023-06-16,MERC GUAYMALLEN,viernes,4.04%,EU,484.8
2562,2023-06-17,MERC GUAYMALLEN,sábado,4.33%,EU,519.6
2563,2023-06-18,MERC GUAYMALLEN,domingo,3.07%,EU,368.4
2564,2023-06-19,MERC GUAYMALLEN,lunes,2.20%,EU,264.0
2565,2023-06-20,MERC GUAYMALLEN,martes,3.04%,EU,364.8
2566,2023-06-21,MERC GUAYMALLEN,miércoles,3.07%,EU,368.4
2567,2023-06-22,MERC GUAYMALLEN,jueves,3.07%,EU,368.4
2568,2023-06-23,MERC GUAYMALLEN,viernes,3.04%,EU,364.8
2569,2023-06-24,MERC GUAYMALLEN,sábado,3.33%,EU,399.6
2570,2023-06-25,MERC GUAYMALLEN,domingo,3.07%,EU,368.4
2571,2023-06-26,MERC GUAYMALLEN,lunes,3.07%,EU,368.4
2572,2023-06-27,MERC GUAYMALLEN,martes,4.04%,EU,484.8
2573,2023-06-28,MERC GUAYMALLEN,miércoles,2.07%,EU,248.4
2574,2023-06-29,MERC GUAYMALLEN,jueves,3.07%,EU,368.4
2575,2023-06-30,MERC GUAYMALLEN,viernes,3.04%,EU,364.8
2576,2023-06-01,MERCADO 2,jueves,3.07%,GO,37484.7
2577,2023-06-02,MERCADO 2,viernes,4.04%,GO,49328.4
2578,2023-06-03,MERCADO 2,sábado,4.33%,GO,52869.3
2579,2023-06-04,MERCADO 2,domingo,3.07%,GO,37484.7
2580,2023-06-05,MERCADO 2,lunes,3.07%,GO,37484.7
2581,2023-06-06,MERCADO 2,martes,4.04%,GO,49328.4
2582,2023-06-07,MERCADO 2,miércoles,3.07%,GO,37484.7
2583,2023-06-08,MERCADO 2,jueves,3.07%,GO,37484.7
2584,2023-06-09,MERCADO 2,viernes,4.04%,GO,49328.4
2585,2023-06-10,MERCADO 2,sábado,4.33%,GO,52869.3
2586,2023-06-11,MERCADO 2,domingo,3.07%,GO,37484.7
2587,2023-06-12,MERCADO 2,lunes,3.07%,GO,37484.7
2588,2023-06-13,MERCADO 2,martes,4.04%,GO,49328.4
2589,2023-06-14,MERCADO 2,miércoles,3.07%,GO,37484.7
2590,2023-06-15,MERCADO 2,jueves,3.07%,GO,37484.7
2591,2023-06-16,MERCADO 2,viernes,4.04%,GO,49328.4
2592,2023-06-17,MERCADO 2,sábado,4.33%,GO,52869.3
2593,2023-06-18,MERCADO 2,domingo,3.07%,GO,37484.7
2594,2023-06-19,MERCADO 2,lunes,2.20%,GO,26862.0
2595,2023-06-20,MERCADO 2,martes,3.04%,GO,37118.4
2596,2023-06-21,MERCADO 2,miércoles,3.07%,GO,37484.7
2597,2023-06-22,MERCADO 2,jueves,3.07%,GO,37484.7
2598,2023-06-23,MERCADO 2,viernes,3.04%,GO,37118.4
2599,2023-06-24,MERCADO 2,sábado,3.33%,GO,40659.3
2600,2023-06-25,MERCADO 2,domingo,3.07%,GO,37484.7
2601,2023-06-26,MERCADO 2,lunes,3.07%,GO,37484.7
2602,2023-06-27,MERCADO 2,martes,4.04%,GO,49328.4
2603,2023-06-28,MERCADO 2,miércoles,2.07%,GO,25274.7
2604,2023-06-29,MERCADO 2,jueves,3.07%,GO,37484.7
2605,2023-06-30,MERCADO 2,viernes,3.04%,GO,37118.4
2606,2023-06-01,MERCADO 2,jueves,3.07%,EU,3423.05
2607,2023-06-02,MERCADO 2,viernes,4.04%,EU,4504.6
2608,2023-06-03,MERCADO 2,sábado,4.33%,EU,4827.95
2609,2023-06-04,MERCADO 2,domingo,3.07%,EU,3423.05
2610,2023-06-05,MERCADO 2,lunes,3.07%,EU,3423.05
2611,2023-06-06,MERCADO 2,martes,4.04%,EU,4504.6
2612,2023-06-07,MERCADO 2,miércoles,3.07%,EU,3423.05
2613,2023-06-08,MERCADO 2,jueves,3.07%,EU,3423.05
2614,2023-06-09,MERCADO 2,viernes,4.04%,EU,4504.6
2615,2023-06-10,MERCADO 2,sábado,4.33%,EU,4827.95
2616,2023-06-11,MERCADO 2,domingo,3.07%,EU,3423.05
2617,2023-06-12,MERCADO 2,lunes,3.07%,EU,3423.05
2618,2023-06-13,MERCADO 2,martes,4.04%,EU,4504.6
2619,2023-06-14,MERCADO 2,miércoles,3.07%,EU,3423.05
2620,2023-06-15,MERCADO 2,jueves,3.07%,EU,3423.05
2621,2023-06-16,MERCADO 2,viernes,4.04%,EU,4504.6
2622,2023-06-17,MERCADO 2,sábado,4.33%,EU,4827.95
2623,2023-06-18,MERCADO 2,domingo,3.07%,EU,3423.05
2624,2023-06-19,MERCADO 2,lunes,2.20%,EU,2453.0
2625,2023-06-20,MERCADO 2,martes,3.04%,EU,3389.6
2626,2023-06-21,MERCADO 2,miércoles,3.07%,EU,3423.05
2627,2023-06-22,MERCADO 2,jueves,3.07%,EU,3423.05
2628,2023-06-23,MERCADO 2,viernes,3.04%,EU,3389.6
2629,2023-06-24,MERCADO 2,sábado,3.33%,EU,3712.95
2630,2023-06-25,MERCADO 2,domingo,3.07%,EU,3423.05
2631,2023-06-26,MERCADO 2,lunes,3.07%,EU,3423.05
